PASILLO,UBICACION,CODIGO,DESCRIPCION,CANTIDAD,FECHA,Index
H,"H1,20",,"",,,12507
H,"H1,20",,"",,,12508
H,"H1,20",,"",,,12509
H,"H1,20",,"",,,12510
H,"H1,20",,"",,,12511
H,"H1,20",,"",,,12512
H,"H1,20",,"",,,12513
H,"H1,20",,"",,,12514
H,"H1,20",,"",,,12515
H,"H1,20",,"",,,12516
H,"H1,20",,"",,,12517
H,"H1,21",4401750,LATA PASCUA 168X168X225 -70%-B. PREMIUM-2023,"144,0",31/07/2024,12518
H,"H1,21",,"",,,12519
H,"H1,21",,"",,,12520
H,"H1,21",,"",,,12521
H,"H1,21",,"",,,12522
H,"H1,21",,"",,,12523
H,"H1,21",,"",,,12524
H,"H1,21",,"",,,12525
H,"H1,21",,"",,,12526
H,"H1,21",,"",,,12527
H,"H1,21",,"",,,12528
H,"H1,21",,"",,,12529
H,"H1,21",,"",,,12530
H,"H1,21",,"",,,12531
H,"H1,21",,"",,,12532
H,"H1,21",,"",,,12533
H,"H1,21",,"",,,12534
H,"H1,21",,"",,,12535
H,"H1,22",,"",,,12536
H,"H1,22",,"",,,12537
H,"H1,22",,"",,,12538
H,"H1,22",,"",,,12539
H,"H1,22",,"",,,12540
H,"H1,22",,"",,,12541
H,"H1,22",,"",,,12542
H,"H1,22",,"",,,12543
H,"H1,22",,"",,,12544
H,"H1,22",,"",,,12545
H,"H1,22",,"",,,12546
H,"H1,22",,"",,,12547
H,"H1,22",,"",,,12548
H,"H1,22",,"",,,12549
H,"H1,22",,"",,,12550
H,"H1,22",,"",,,12551
H,"H1,22",,"",,,12552
H,"H1,22",,"",,,12553
H,"H1,23",,"",,,12554
H,"H1,23",,"",,,12555
H,"H1,23",,"",,,12556
H,"H1,23",,"",,,12557
H,"H1,23",,"",,,12558
H,"H1,23",,"",,,12559
H,"H1,23",,"",,,12560
H,"H1,23",,"",,,12561
H,"H1,23",,"",,,12562
H,"H1,23",,"",,,12563
H,"H1,23",,"",,,12564
H,"H1,23",,"",,,12565
H,"H1,23",,"",,,12566
H,"H1,23",,"",,,12567
H,"H1,23",,"",,,12568
H,"H1,23",,"",,,12569
H,"H1,23",,"",,,12570
H,"H1,23",,"",,,12571
H,"H1,24",4102005,CAJA 9 OVOLINPOTE OVOLON TIRA 6001804565,"500,0",05/08/2024,12572
H,"H1,24",4400622,CAJA HVO BCHE 420X320X200 IN 16020,"125,0",10/09/2024,12573
H,"H1,24",,"",,,12574
H,"H1,24",,"",,,12575
H,"H1,24",,"",,,12576
H,"H1,24",,"",,,12577
H,"H1,24",,"",,,12578
H,"H1,24",,"",,,12579
H,"H1,24",,"",,,12580
H,"H1,24",,"",,,12581
H,"H1,24",,"",,,12582
H,"H1,24",,"",,,12583
H,"H1,24",,"",,,12584
H,"H1,24",,"",,,12585
H,"H1,24",,"",,,12586
H,"H1,24",,"",,,12587
H,"H1,24",,"",,,12588
H,"H1,24",,"",,,12589
H,"H1,25",,"",,,12590
H,"H1,25",,"",,,12591
H,"H1,25",,"",,,12592
H,"H1,25",,"",,,12593
H,"H1,25",,"",,,12594
H,"H1,25",,"",,,12595
H,"H1,25",,"",,,12596
H,"H1,25",,"",,,12597
H,"H1,25",,"",,,12598
H,"H1,25",,"",,,12599
H,"H1,25",,"",,,12600
H,"H1,25",,"",,,12601
H,"H1,25",,"",,,12602
H,"H1,25",,"",,,12603
H,"H1,25",,"",,,12604
H,"H1,25",,"",,,12605
H,"H1,25",,"",,,12606
H,"H1,25",,"",,,12607
H,"H1,26",,"",,,12608
H,"H1,26",,"",,,12609
H,"H1,26",,"",,,12610
H,"H1,26",,"",,,12611
H,"H1,26",,"",,,12612
H,"H1,26",,"",,,12613
H,"H1,26",,"",,,12614
H,"H1,26",,"",,,12615
H,"H1,26",,"",,,12616
H,"H1,26",,"",,,12617
H,"H1,26",,"",,,12618
H,"H1,26",,"",,,12619
H,"H1,26",,"",,,12620
H,"H1,26",,"",,,12621
H,"H1,26",,"",,,12622
H,"H1,26",,"",,,12623
H,"H1,26",,"",,,12624
H,"H1,26",,"",,,12625
H,"H1,27",4401750,LATA PASCUA 168X168X225 -70%-B. PREMIUM-2023,"56,0",29/07/2024,12626
H,"H1,27",4141540,DISPLAY LENTEJA CHOOK 24UN X 30G 2023,"6000,0",31/07/2024,12627
H,"H1,27",,"",,,12628
H,"H1,27",,"",,,12629
H,"H1,27",,"",,,12630
H,"H1,27",,"",,,12631
H,"H1,27",,"",,,12632
H,"H1,27",,"",,,12633
H,"H1,27",,"",,,12634
H,"H1,27",,"",,,12635
H,"H1,27",,"",,,12636
H,"H1,27",,"",,,12637
H,"H1,27",,"",,,12638
H,"H1,27",,"",,,12639
H,"H1,27",,"",,,12640
H,"H1,27",,"",,,12641
H,"H1,27",,"",,,12642
H,"H1,27",,"",,,12643
H,"H1,28",4401727,ESTUCHE GALLINA X 120 G - BARILOCHE 2023,"1200,0",31/07/2024,12644
H,"H1,28",4401730,ESTUCHE CONEJO X 96 G - BARILOCHE 2023,"3350,0",31/07/2024,12645
H,"H1,28",4102102,CAJA  N16 LISA 6001807738,"475,0",31/07/2024,12646
H,"H1,28",,"",,,12647
H,"H1,28",,"",,,12648
H,"H1,28",,"",,,12649
H,"H1,28",,"",,,12650
H,"H1,28",,"",,,12651
H,"H1,28",,"",,,12652
H,"H1,28",,"",,,12653
H,"H1,28",,"",,,12654
H,"H1,28",,"",,,12655
H,"H1,28",,"",,,12656
H,"H1,28",,"",,,12657
H,"H1,28",,"",,,12658
H,"H1,28",,"",,,12659
H,"H1,28",,"",,,12660
H,"H1,28",,"",,,12661
H,"H1,29",4321001,FILM STRETCH AUTOMATICO 50 CM X 25MIC X14KG,"156,7",29/08/2024,12662
H,"H1,29",4321002,FILM STRETCH MANUAL 50 CM X 25MIC X 5 KG,"324,0",29/08/2024,12663
H,"H1,29",,"",,,12664
H,"H1,29",,"",,,12665
H,"H1,29",,"",,,12666
H,"H1,29",,"",,,12667
H,"H1,29",,"",,,12668
H,"H1,29",,"",,,12669
H,"H1,29",,"",,,12670
H,"H1,29",,"",,,12671
H,"H1,29",,"",,,12672
H,"H1,29",,"",,,12673
H,"H1,29",,"",,,12674
H,"H1,29",,"",,,12675
H,"H1,29",,"",,,12676
H,"H1,29",,"",,,12677
H,"H1,29",,"",,,12678
H,"H1,29",,"",,,12679
H,"H1,30",,"",,,12680
H,"H1,30",,"",,,12681
H,"H1,30",,"",,,12682
H,"H1,30",,"",,,12683
H,"H1,30",,"",,,12684
H,"H1,30",,"",,,12685
H,"H1,30",,"",,,12686
H,"H1,30",,"",,,12687
H,"H1,30",,"",,,12688
H,"H1,30",,"",,,12689
H,"H1,30",,"",,,12690
H,"H1,30",,"",,,12691
H,"H1,30",,"",,,12692
H,"H1,30",,"",,,12693
H,"H1,30",,"",,,12694
H,"H1,30",,"",,,12695
H,"H1,30",,"",,,12696
H,"H1,30",,"",,,12697
H,"H1,31",4401583,CCC HUEVOS DE DECORADOS BARILOCHE B60214/215,"450,0",31/07/2024,12698
H,"H1,31",,"",,,12699
H,"H1,31",,"",,,12700
H,"H1,31",,"",,,12701
H,"H1,31",,"",,,12702
H,"H1,31",,"",,,12703
H,"H1,31",,"",,,12704
H,"H1,31",,"",,,12705
H,"H1,31",,"",,,12706
H,"H1,31",,"",,,12707
H,"H1,31",,"",,,12708
H,"H1,31",,"",,,12709
H,"H1,31",,"",,,12710
H,"H1,31",,"",,,12711
H,"H1,31",,"",,,12712
H,"H1,31",,"",,,12713
H,"H1,31",,"",,,12714
H,"H1,31",,"",,,12715
H,"H1,32",3045015,HOSTIA 160MM DIAMETRO,"20000,0",28/06/2024,12716
H,"H1,32",3045017,HOSTIA 140MM DIAMETRO,"9800,0",28/06/2024,12717
H,"H1,32",,"",,,12718
H,"H1,32",,"",,,12719
H,"H1,32",,"",,,12720
H,"H1,32",,"",,,12721
H,"H1,32",,"",,,12722
H,"H1,32",,"",,,12723
H,"H1,32",,"",,,12724
H,"H1,32",,"",,,12725
H,"H1,32",,"",,,12726
H,"H1,32",,"",,,12727
H,"H1,32",,"",,,12728
H,"H1,32",,"",,,12729
H,"H1,32",,"",,,12730
H,"H1,32",,"",,,12731
H,"H1,32",,"",,,12732
H,"H1,32",,"",,,12733
H,"H1,33",4321001,FILM STRETCH AUTOMATICO 50 CM X 25MIC X14KG,"831,5",29/08/2024,12734
H,"H1,33",,"",,,12735
H,"H1,33",,"",,,12736
H,"H1,33",,"",,,12737
H,"H1,33",,"",,,12738
H,"H1,33",,"",,,12739
H,"H1,33",,"",,,12740
H,"H1,33",,"",,,12741
H,"H1,33",,"",,,12742
H,"H1,33",,"",,,12743
H,"H1,33",,"",,,12744
H,"H1,33",,"",,,12745
H,"H1,33",,"",,,12746
H,"H1,33",,"",,,12747
H,"H1,33",,"",,,12748
H,"H1,33",,"",,,12749
H,"H1,33",,"",,,12750
H,"H1,33",,"",,,12751
H,"H1,34",4401320,BANDEJA RECT DORADA X 250GR IN 12391,"1287,0",31/07/2024,12752
H,"H1,34",,"",,,12753
H,"H1,34",,"",,,12754
H,"H1,34",,"",,,12755
H,"H1,34",,"",,,12756
H,"H1,34",,"",,,12757
H,"H1,34",,"",,,12758
H,"H1,34",,"",,,12759
H,"H1,34",,"",,,12760
H,"H1,34",,"",,,12761
H,"H1,34",,"",,,12762
H,"H1,34",,"",,,12763
H,"H1,34",,"",,,12764
H,"H1,34",,"",,,12765
H,"H1,34",,"",,,12766
H,"H1,34",,"",,,12767
H,"H1,34",,"",,,12768
H,"H1,34",,"",,,12769
H,"H1,35",4321002,FILM STRETCH MANUAL 50 CM X 25MIC X 5 KG,"77,2",01/07/2024,12770
H,"H1,35",4321002,FILM STRETCH MANUAL 50 CM X 25MIC X 5 KG,"22,4",29/08/2024,12771
H,"H1,35",,"",,,12772
H,"H1,35",,"",,,12773
H,"H1,35",,"",,,12774
H,"H1,35",,"",,,12775
H,"H1,35",,"",,,12776
H,"H1,35",,"",,,12777
H,"H1,35",,"",,,12778
H,"H1,35",,"",,,12779
H,"H1,35",,"",,,12780
H,"H1,35",,"",,,12781
H,"H1,35",,"",,,12782
H,"H1,35",,"",,,12783
H,"H1,35",,"",,,12784
H,"H1,35",,"",,,12785
H,"H1,35",,"",,,12786
H,"H1,35",,"",,,12787
H,"H1,36",4321002,FILM STRETCH MANUAL 50 CM X 25MIC X 5 KG,"544,0",29/08/2024,12788
H,"H1,36",,"",,,12789
H,"H1,36",,"",,,12790
H,"H1,36",,"",,,12791
H,"H1,36",,"",,,12792
H,"H1,36",,"",,,12793
H,"H1,36",,"",,,12794
H,"H1,36",,"",,,12795
H,"H1,36",,"",,,12796
H,"H1,36",,"",,,12797
H,"H1,36",,"",,,12798
H,"H1,36",,"",,,12799
H,"H1,36",,"",,,12800
H,"H1,36",,"",,,12801
H,"H1,36",,"",,,12802
H,"H1,36",,"",,,12803
H,"H1,36",,"",,,12804
H,"H1,36",,"",,,12805
H,"H1,37",,"",,,12806
H,"H1,37",,"",,,12807
H,"H1,37",,"",,,12808
H,"H1,37",,"",,,12809
H,"H1,37",,"",,,12810
H,"H1,37",,"",,,12811
H,"H1,37",,"",,,12812
H,"H1,37",,"",,,12813
H,"H1,37",,"",,,12814
H,"H1,37",,"",,,12815
H,"H1,37",,"",,,12816
H,"H1,37",,"",,,12817
H,"H1,37",,"",,,12818
H,"H1,37",,"",,,12819
H,"H1,37",,"",,,12820
H,"H1,37",,"",,,12821
H,"H1,37",,"",,,12822
H,"H1,37",,"",,,12823
H,"H1,38",4321001,FILM STRETCH AUTOMATICO 50 CM X 25MIC X14KG,"310,0",01/07/2024,12824
H,"H1,38",,"",,,12825
H,"H1,38",,"",,,12826
H,"H1,38",,"",,,12827
H,"H1,38",,"",,,12828
H,"H1,38",,"",,,12829
H,"H1,38",,"",,,12830
H,"H1,38",,"",,,12831
H,"H1,38",,"",,,12832
H,"H1,38",,"",,,12833
H,"H1,38",,"",,,12834
H,"H1,38",,"",,,12835
H,"H1,38",,"",,,12836
H,"H1,38",,"",,,12837
H,"H1,38",,"",,,12838
H,"H1,38",,"",,,12839
H,"H1,38",,"",,,12840
H,"H1,38",,"",,,12841
H,"H2,1",4401750,LATA PASCUA 168X168X225 -70%-B. PREMIUM-2023,"210,0",03/09/2024,12842
H,"H2,1",,"",,,12843
H,"H2,1",,"",,,12844
H,"H2,1",,"",,,12845
H,"H2,1",,"",,,12846
H,"H2,1",,"",,,12847
H,"H2,1",,"",,,12848
H,"H2,1",,"",,,12849
H,"H2,1",,"",,,12850
H,"H2,1",,"",,,12851
H,"H2,1",,"",,,12852
H,"H2,1",,"",,,12853
H,"H2,1",,"",,,12854
H,"H2,1",,"",,,12855
H,"H2,1",,"",,,12856
H,"H2,1",,"",,,12857
H,"H2,1",,"",,,12858
H,"H2,1",,"",,,12859
H,"H2,2",4401750,LATA PASCUA 168X168X225 -70%-B. PREMIUM-2023,"210,0",03/09/2024,12860
H,"H2,2",,"",,,12861
H,"H2,2",,"",,,12862
H,"H2,2",,"",,,12863
H,"H2,2",,"",,,12864
H,"H2,2",,"",,,12865
H,"H2,2",,"",,,12866
H,"H2,2",,"",,,12867
H,"H2,2",,"",,,12868
H,"H2,2",,"",,,12869
H,"H2,2",,"",,,12870
H,"H2,2",,"",,,12871
H,"H2,2",,"",,,12872
H,"H2,2",,"",,,12873
H,"H2,2",,"",,,12874
H,"H2,2",,"",,,12875
H,"H2,2",,"",,,12876
H,"H2,2",,"",,,12877
H,"H2,3",,"",,,12878
H,"H2,3",,"",,,12879
H,"H2,3",,"",,,12880
H,"H2,3",,"",,,12881
H,"H2,3",,"",,,12882
H,"H2,3",,"",,,12883
H,"H2,3",,"",,,12884
H,"H2,3",,"",,,12885
H,"H2,3",,"",,,12886
H,"H2,3",,"",,,12887
H,"H2,3",,"",,,12888
H,"H2,3",,"",,,12889
H,"H2,3",,"",,,12890
H,"H2,3",,"",,,12891
H,"H2,3",,"",,,12892
H,"H2,3",,"",,,12893
H,"H2,3",,"",,,12894
H,"H2,3",,"",,,12895
H,"H2,4",,"",,,12896
H,"H2,4",,"",,,12897
H,"H2,4",,"",,,12898
H,"H2,4",,"",,,12899
H,"H2,4",,"",,,12900
H,"H2,4",,"",,,12901
H,"H2,4",,"",,,12902
H,"H2,4",,"",,,12903
H,"H2,4",,"",,,12904
H,"H2,4",,"",,,12905
H,"H2,4",,"",,,12906
H,"H2,4",,"",,,12907
H,"H2,4",,"",,,12908
H,"H2,4",,"",,,12909
H,"H2,4",,"",,,12910
H,"H2,4",,"",,,12911
H,"H2,4",,"",,,12912
H,"H2,4",,"",,,12913
H,"H2,5",,"",,,12914
H,"H2,5",,"",,,12915
H,"H2,5",,"",,,12916
H,"H2,5",,"",,,12917
H,"H2,5",,"",,,12918
H,"H2,5",,"",,,12919
H,"H2,5",,"",,,12920
H,"H2,5",,"",,,12921
H,"H2,5",,"",,,12922
H,"H2,5",,"",,,12923
H,"H2,5",,"",,,12924
H,"H2,5",,"",,,12925
H,"H2,5",,"",,,12926
H,"H2,5",,"",,,12927
H,"H2,5",,"",,,12928
H,"H2,5",,"",,,12929
H,"H2,5",,"",,,12930
H,"H2,5",,"",,,12931
H,"H2,6",,"",,,12932
H,"H2,6",,"",,,12933
H,"H2,6",,"",,,12934
H,"H2,6",,"",,,12935
H,"H2,6",,"",,,12936
H,"H2,6",,"",,,12937
H,"H2,6",,"",,,12938
H,"H2,6",,"",,,12939
H,"H2,6",,"",,,12940
H,"H2,6",,"",,,12941
H,"H2,6",,"",,,12942
H,"H2,6",,"",,,12943
H,"H2,6",,"",,,12944
H,"H2,6",,"",,,12945
H,"H2,6",,"",,,12946
H,"H2,6",,"",,,12947
H,"H2,6",,"",,,12948
H,"H2,6",,"",,,12949
H,"H2,7",,"",,,12950
H,"H2,7",,"",,,12951
H,"H2,7",,"",,,12952
H,"H2,7",,"",,,12953
H,"H2,7",,"",,,12954
H,"H2,7",,"",,,12955
H,"H2,7",,"",,,12956
H,"H2,7",,"",,,12957
H,"H2,7",,"",,,12958
H,"H2,7",,"",,,12959
H,"H2,7",,"",,,12960
H,"H2,7",,"",,,12961
H,"H2,7",,"",,,12962
H,"H2,7",,"",,,12963
H,"H2,7",,"",,,12964
H,"H2,7",,"",,,12965
H,"H2,7",,"",,,12966
H,"H2,7",,"",,,12967
H,"H2,8",,"",,,12968
H,"H2,8",,"",,,12969
H,"H2,8",,"",,,12970
H,"H2,8",,"",,,12971
H,"H2,8",,"",,,12972
H,"H2,8",,"",,,12973
H,"H2,8",,"",,,12974
H,"H2,8",,"",,,12975
H,"H2,8",,"",,,12976
H,"H2,8",,"",,,12977
H,"H2,8",,"",,,12978
H,"H2,8",,"",,,12979
H,"H2,8",,"",,,12980
H,"H2,8",,"",,,12981
H,"H2,8",,"",,,12982
H,"H2,8",,"",,,12983
H,"H2,8",,"",,,12984
H,"H2,8",,"",,,12985
H,"H2,9",,"",,,12986
H,"H2,9",,"",,,12987
H,"H2,9",,"",,,12988
H,"H2,9",,"",,,12989
H,"H2,9",,"",,,12990
H,"H2,9",,"",,,12991
H,"H2,9",,"",,,12992
H,"H2,9",,"",,,12993
H,"H2,9",,"",,,12994
H,"H2,9",,"",,,12995
H,"H2,9",,"",,,12996
H,"H2,9",,"",,,12997
H,"H2,9",,"",,,12998
H,"H2,9",,"",,,12999
H,"H2,9",,"",,,13000
H,"H2,9",,"",,,13001
H,"H2,9",,"",,,13002
H,"H2,9",,"",,,13003
H,"H2,10",,"",,,13004
H,"H2,10",,"",,,13005
H,"H2,10",,"",,,13006
H,"H2,10",,"",,,13007
H,"H2,10",,"",,,13008
H,"H2,10",,"",,,13009
H,"H2,10",,"",,,13010
H,"H2,10",,"",,,13011
H,"H2,10",,"",,,13012
H,"H2,10",,"",,,13013
H,"H2,10",,"",,,13014
H,"H2,10",,"",,,13015
H,"H2,10",,"",,,13016
H,"H2,10",,"",,,13017
H,"H2,10",,"",,,13018
H,"H2,10",,"",,,13019
H,"H2,10",,"",,,13020
H,"H2,10",,"",,,13021
H,"H2,11",,"",,,13022
H,"H2,11",,"",,,13023
H,"H2,11",,"",,,13024
H,"H2,11",,"",,,13025
H,"H2,11",,"",,,13026
H,"H2,11",,"",,,13027
H,"H2,11",,"",,,13028
H,"H2,11",,"",,,13029
H,"H2,11",,"",,,13030
H,"H2,11",,"",,,13031
H,"H2,11",,"",,,13032
H,"H2,11",,"",,,13033
H,"H2,11",,"",,,13034
H,"H2,11",,"",,,13035
H,"H2,11",,"",,,13036
H,"H2,11",,"",,,13037
H,"H2,11",,"",,,13038
H,"H2,11",,"",,,13039
H,"H2,12",,"",,,13040
H,"H2,12",,"",,,13041
H,"H2,12",,"",,,13042
H,"H2,12",,"",,,13043
H,"H2,12",,"",,,13044
H,"H2,12",,"",,,13045
H,"H2,12",,"",,,13046
H,"H2,12",,"",,,13047
H,"H2,12",,"",,,13048
H,"H2,12",,"",,,13049
H,"H2,12",,"",,,13050
H,"H2,12",,"",,,13051
H,"H2,12",,"",,,13052
H,"H2,12",,"",,,13053
H,"H2,12",,"",,,13054
H,"H2,12",,"",,,13055
H,"H2,12",,"",,,13056
H,"H2,12",,"",,,13057
H,"H2,13",,"",,,13058
H,"H2,13",,"",,,13059
H,"H2,13",,"",,,13060
H,"H2,13",,"",,,13061
H,"H2,13",,"",,,13062
H,"H2,13",,"",,,13063
H,"H2,13",,"",,,13064
H,"H2,13",,"",,,13065
H,"H2,13",,"",,,13066
H,"H2,13",,"",,,13067
H,"H2,13",,"",,,13068
H,"H2,13",,"",,,13069
H,"H2,13",,"",,,13070
H,"H2,13",,"",,,13071
H,"H2,13",,"",,,13072
H,"H2,13",,"",,,13073
H,"H2,13",,"",,,13074
H,"H2,13",,"",,,13075
H,"H2,14",4401340,DPY TABLETA BCHE DUO X 35 GR IN 12461,"3908,0",31/07/2024,13076
H,"H2,14",4401336,DPY BOMBON UVAS BARIL 2013 IN 12435,"2709,0",31/07/2024,13077
H,"H2,14",4401334,DPY  BOMBON CREAM BARIL 2013 IN 12433,"1751,0",31/07/2024,13078
H,"H2,14",4400243,ALUMINIO BARILOCHITO DDL IN 13151,"132,5",31/07/2024,13079
H,"H2,14",4400212,ALUM DORADO LISO PASCUA BAR  PREMIUM IN 13118,"37,0",31/07/2024,13080
H,"H2,14",,"",,,13081
H,"H2,14",,"",,,13082
H,"H2,14",,"",,,13083
H,"H2,14",,"",,,13084
H,"H2,14",,"",,,13085
H,"H2,14",,"",,,13086
H,"H2,14",,"",,,13087
H,"H2,14",,"",,,13088
H,"H2,14",,"",,,13089
H,"H2,14",,"",,,13090
H,"H2,14",,"",,,13091
H,"H2,14",,"",,,13092
H,"H2,14",,"",,,13093
H,"H2,15",4141530,DISPLAY TABLETA CHOOK LECHEMANI10UX90GR,"7099,0",31/07/2024,13094
H,"H2,15",,"",,,13095
H,"H2,15",,"",,,13096
H,"H2,15",,"",,,13097
H,"H2,15",,"",,,13098
H,"H2,15",,"",,,13099
H,"H2,15",,"",,,13100
H,"H2,15",,"",,,13101
H,"H2,15",,"",,,13102
H,"H2,15",,"",,,13103
H,"H2,15",,"",,,13104
H,"H2,15",,"",,,13105
H,"H2,15",,"",,,13106
H,"H2,15",,"",,,13107
H,"H2,15",,"",,,13108
H,"H2,15",,"",,,13109
H,"H2,15",,"",,,13110
H,"H2,15",,"",,,13111
H,"H2,16",4102063,CAJAS P/BOLSAS CONEJITOS X 210 G - PALMESANO - 2023,"475,0",31/07/2024,13112
H,"H2,16",,"",,,13113
H,"H2,16",,"",,,13114
H,"H2,16",,"",,,13115
H,"H2,16",,"",,,13116
H,"H2,16",,"",,,13117
H,"H2,16",,"",,,13118
H,"H2,16",,"",,,13119
H,"H2,16",,"",,,13120
H,"H2,16",,"",,,13121
H,"H2,16",,"",,,13122
H,"H2,16",,"",,,13123
H,"H2,16",,"",,,13124
H,"H2,16",,"",,,13125
H,"H2,16",,"",,,13126
H,"H2,16",,"",,,13127
H,"H2,16",,"",,,13128
H,"H2,16",,"",,,13129
H,"H2,17",,"",,,13130
H,"H2,17",,"",,,13131
H,"H2,17",,"",,,13132
H,"H2,17",,"",,,13133
H,"H2,17",,"",,,13134
H,"H2,17",,"",,,13135
H,"H2,17",,"",,,13136
H,"H2,17",,"",,,13137
H,"H2,17",,"",,,13138
H,"H2,17",,"",,,13139
H,"H2,17",,"",,,13140
H,"H2,17",,"",,,13141
H,"H2,17",,"",,,13142
H,"H2,17",,"",,,13143
H,"H2,17",,"",,,13144
H,"H2,17",,"",,,13145
H,"H2,17",,"",,,13146
H,"H2,17",,"",,,13147
H,"H2,18",4141516,DISPLAY P/ EST. FLIP TOP DE MENTITA FRUT,"4062,0",31/07/2024,13148
H,"H2,18",4141017,ESTUCHE FLIP TOP MENTITA FRUTAL X 20 G,"32332,0",31/07/2024,13149
H,"H2,18",4401711,EST. HUEVO DEC X 220G B.PREMIUM 2023,"4500,0",31/07/2024,13150
H,"H2,18",,"",,,13151
H,"H2,18",,"",,,13152
H,"H2,18",,"",,,13153
H,"H2,18",,"",,,13154
H,"H2,18",,"",,,13155
H,"H2,18",,"",,,13156
H,"H2,18",,"",,,13157
H,"H2,18",,"",,,13158
H,"H2,18",,"",,,13159
H,"H2,18",,"",,,13160
H,"H2,18",,"",,,13161
H,"H2,18",,"",,,13162
H,"H2,18",,"",,,13163
H,"H2,18",,"",,,13164
H,"H2,18",,"",,,13165
H,"H2,19",4102063,CAJAS P/BOLSAS CONEJITOS X 210 G - PALMESANO - 2023,"600,0",31/07/2024,13166
H,"H2,19",4400631,CAJA HUEVO BARIL DEC/GLACE X 610GR IN 16163,"300,0",31/07/2024,13167
H,"H2,19",,"",,,13168
H,"H2,19",,"",,,13169
H,"H2,19",,"",,,13170
H,"H2,19",,"",,,13171
H,"H2,19",,"",,,13172
H,"H2,19",,"",,,13173
H,"H2,19",,"",,,13174
H,"H2,19",,"",,,13175
H,"H2,19",,"",,,13176
H,"H2,19",,"",,,13177
H,"H2,19",,"",,,13178
H,"H2,19",,"",,,13179
H,"H2,19",,"",,,13180
H,"H2,19",,"",,,13181
H,"H2,19",,"",,,13182
H,"H2,19",,"",,,13183
H,"H2,20",4141523,DISPLAY P/ CHOCOLATE TAZA PALMESANO,"6000,0",31/07/2024,13184
H,"H2,20",4141515,DISPLAY P/ EST. FLIP TOP DE MENTITA (MEN,"2126,0",31/07/2024,13185
H,"H2,20",4141016,ESTUCHE FLIP TOP MENTITA (MENTA) X 20 G,"28553,0",31/07/2024,13186
H,"H2,20",,"",,,13187
H,"H2,20",,"",,,13188
H,"H2,20",,"",,,13189
H,"H2,20",,"",,,13190
H,"H2,20",,"",,,13191
H,"H2,20",,"",,,13192
H,"H2,20",,"",,,13193
H,"H2,20",,"",,,13194
H,"H2,20",,"",,,13195
H,"H2,20",,"",,,13196
H,"H2,20",,"",,,13197
H,"H2,20",,"",,,13198
H,"H2,20",,"",,,13199
H,"H2,20",,"",,,13200
H,"H2,20",,"",,,13201
H,"H2,21",,"",,,13202
H,"H2,21",,"",,,13203
H,"H2,21",,"",,,13204
H,"H2,21",,"",,,13205
H,"H2,21",,"",,,13206
H,"H2,21",,"",,,13207
H,"H2,21",,"",,,13208
H,"H2,21",,"",,,13209
H,"H2,21",,"",,,13210
H,"H2,21",,"",,,13211
H,"H2,21",,"",,,13212
H,"H2,21",,"",,,13213
H,"H2,21",,"",,,13214
H,"H2,21",,"",,,13215
H,"H2,21",,"",,,13216
H,"H2,21",,"",,,13217
H,"H2,21",,"",,,13218
H,"H2,21",,"",,,13219
H,"H2,22",,"",,,13220
H,"H2,22",,"",,,13221
H,"H2,22",,"",,,13222
H,"H2,22",,"",,,13223
H,"H2,22",,"",,,13224
H,"H2,22",,"",,,13225
H,"H2,22",,"",,,13226
H,"H2,22",,"",,,13227
H,"H2,22",,"",,,13228
H,"H2,22",,"",,,13229
H,"H2,22",,"",,,13230
H,"H2,22",,"",,,13231
H,"H2,22",,"",,,13232
H,"H2,22",,"",,,13233
H,"H2,22",,"",,,13234
H,"H2,22",,"",,,13235
H,"H2,22",,"",,,13236
H,"H2,22",,"",,,13237
H,"H2,23",4400642,CAJA BOMBONERAS MIX CONICAS IN 16062,"450,0",10/09/2024,13238
H,"H2,23",,"",,,13239
H,"H2,23",,"",,,13240
H,"H2,23",,"",,,13241
H,"H2,23",,"",,,13242
H,"H2,23",,"",,,13243
H,"H2,23",,"",,,13244
H,"H2,23",,"",,,13245
H,"H2,23",,"",,,13246
H,"H2,23",,"",,,13247
H,"H2,23",,"",,,13248
H,"H2,23",,"",,,13249
H,"H2,23",,"",,,13250
H,"H2,23",,"",,,13251
H,"H2,23",,"",,,13252
H,"H2,23",,"",,,13253
H,"H2,23",,"",,,13254
H,"H2,23",,"",,,13255
H,"H2,24",4102329,CAJA LISA HUEVO 1 KG BARILOCHE-PALMESANO,"599,0",10/09/2024,13256
H,"H2,24",,"",,,13257
H,"H2,24",,"",,,13258
H,"H2,24",,"",,,13259
H,"H2,24",,"",,,13260
H,"H2,24",,"",,,13261
H,"H2,24",,"",,,13262
H,"H2,24",,"",,,13263
H,"H2,24",,"",,,13264
H,"H2,24",,"",,,13265
H,"H2,24",,"",,,13266
H,"H2,24",,"",,,13267
H,"H2,24",,"",,,13268
H,"H2,24",,"",,,13269
H,"H2,24",,"",,,13270
H,"H2,24",,"",,,13271
H,"H2,24",,"",,,13272
H,"H2,24",,"",,,13273
H,"H2,25",,"",,,13274
H,"H2,25",,"",,,13275
H,"H2,25",,"",,,13276
H,"H2,25",,"",,,13277
H,"H2,25",,"",,,13278
H,"H2,25",,"",,,13279
H,"H2,25",,"",,,13280
H,"H2,25",,"",,,13281
H,"H2,25",,"",,,13282
